# timestamp vx vy vz
220.502 -0.703480238959139 -3.62834703395001 0.00172913025297577
220.522 -0.90747379164029 -3.58277308406277 0.00159803792160365
220.542 -1.10854911611428 -3.52574061654275 0.0014651959030503
220.562 -1.30606341786421 -3.45743515988846 0.00133453784959061
220.582 -1.49939003572813 -3.37807812211337 0.00120706370191032
220.602 -1.68791844189909 -3.28792679074593 0.00108083968908923
220.622 -1.87105432229638 -3.18727401102038 0.000951191854845568
220.642 -2.04822046064957 -3.07644464597607 0.000812834846087327
220.662 -2.21885762258252 -2.9557920365568 0.000662000701456382
220.682 -2.38242463598467 -2.8256976798016 0.000496632377575301
220.702 -2.53839839101101 -2.68657122884479 0.000316383749029481
220.722 -2.6862742402353 -2.53885046114972 0.000122586923058181
220.742 -2.82557040033471 -2.38300092908015 -8.21072990528689e-05
220.762 -2.95583235377461 -2.21951561047174 -0.000294088960552101
220.782 -3.07663324896167 -2.04891487686574 -0.000508821634554207
220.802 -3.18757390024394 -1.87174649350901 -0.000720842424040358
220.822 -3.28828353349601 -1.68858501121239 -0.00092391684182661
220.842 -3.37842798755718 -1.50002507679242 -0.00111274249028155
220.862 -3.45771791566937 -1.30667474351314 -0.00128465274102268
220.882 -3.5259095310625 -1.10915486294442 -0.00143977161489525
220.902 -3.58280460695443 -0.908099084961944 -0.00158101378197473
220.922 -3.62824972779166 -0.704153455671942 -0.00171380857359188
220.942 -3.66212805289669 -0.497971994582899 -0.00184306411463967
220.962 -3.68435108011551 -0.290212271777308 -0.00197013145588398
220.982 -3.69485789705815 -0.0815350058363671 -0.00209252858599077
221.002 -3.69361518109879 0.127395936160024 -0.00220394043152411
221.022 -3.68061769921252 0.335913950695614 -0.00229458885488888
221.042 -3.65589380618025 0.543354230503671 -0.00235530263163877
221.062 -3.61951094279365 0.749058297252872 -0.00238158742779243
221.082 -3.57157613569196 0.952374413609648 -0.00237399579776909
221.102 -3.51223599736199 1.15265758323818 -0.00233812718439158
221.122 -3.44167649922694 1.34926991473073 -0.00228426415473323
221.142 -3.36012047562371 1.54158462484104 -0.00222337099443386
221.162 -3.26782512778013 1.72899004171778 -0.0021630923020297
221.182 -3.16508179690382 1.91088996883484 -0.00210738922478698
221.202 -3.05221596418222 2.08670368499136 -0.00205653945871886
221.222 -2.92958699560129 2.25586631523644 -0.00200735527677229
221.242 -2.79758533495202 2.41783291104156 -0.00195558183905734
221.262 -2.65662969683692 2.57208253047282 -0.00189829550306901
221.282 -2.5071668114887 2.71811860911579 -0.00183412185187856
221.302 -2.34967142477036 2.85546896007547 -0.00176323569414993
221.322 -2.18464602957905 2.98368626964432 -0.00168725151095145
221.342 -2.01261791128906 3.10235354965053 -0.00160801837086334
221.362 -1.83413619319479 3.21108958980636 -0.00152641484507132
221.382 -1.64977156791464 3.30954945337612 -0.00144223945419078
221.402 -1.46011629739105 3.39742447717619 -0.0013542106682739
221.422 -1.26578367797872 3.47444209589393 -0.00126003839569852
221.442 -1.06740215641514 3.54036390959565 -0.00115721036100798
221.462 -0.86560944579125 3.59498375123468 -0.00104377848274208
221.482 -0.661051990639617 3.63812751097018 -0.000918430362341571
221.502 -0.454384966934455 3.66965313616722 -0.000780489284139874
221.522 -0.246271915789011 3.68945104119437 -0.000629893957085982
221.542 -0.0373807141268748 3.69744861519769 -0.000466975673643661
221.562 0.171620454646721 3.69361472987465 -0.000292235468695015
221.582 0.380063466947509 3.67796014927176 -0.0001063238612595
221.602 0.587280259012184 3.65053752978463 8.99591455077453e-05
221.622 0.792603382712037 3.6114410814233 0.000295644082276244
221.642 0.995372119502901 3.56080284173188 0.000509372211131421
221.662 1.1949385943751 3.49878894970809 0.000729175723162841
221.682 1.39066833166708 3.42559930706865 0.000952457756428965
221.702 1.5819402550654 3.34146757824933 0.00117599239595495
221.722 1.76814694965745 3.24666113699491 0.00139599376717611
221.742 1.94869754451098 3.14148047884904 0.00160887606384033
221.762 2.12302059525374 3.02625863364411 0.00181201357589907
221.782 2.29056434612613 2.90136111209125 0.00200380978295817
221.802 2.45079672998122 2.76718590578031 0.00218369735427293
221.822 2.60320565376388 2.62416314959597 0.00235204020253216
221.842 2.74730213878135 2.47275140829502 0.00250905607543371
221.862 2.88262346097385 2.3134339630836 0.00265373914727057
221.882 3.00873343639369 2.14671847403332 0.00278376207270595
221.902 3.12522242120529 1.97313698008125 0.00289547598677559
