t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
12.26,2.4415370419360523,-1.1676934523505338,1.0,0.0046681472725900236,-0.27053321094092686,0.3319905259112215,0.9036438905255897,-3.3015754543944063,-2.662133268626071,0.0,1.391159153682776,-1.6892944207777834,1.6683429860974513e-05,-7.527004487633383,9.334984673518063,0.0,-3.0243572115359774,-2.4906032761919716,1.561090530932327e-12,3.422640438534151,3.3969036713637037,3.3519426613357592,3.384910435880821,26.39404734452789,21.282103801697797,0.0,60.173730860714294,-74.62741071246302,0.0
12.280000000000001,2.3740357195028614,-1.2190412466496428,1.0,0.014039432928007042,-0.254919727722654,0.3441247737879757,0.9035468813549425,-3.4467579224077145,-2.471277775828733,0.0,1.3297924083047403,-1.738013688600113,1.6683429858202855e-05,-6.987373294970944,9.745478430964644,0.0,-3.111579703478462,-2.3807379047758204,6.650734650504031e-12,3.422619155646351,3.3981173590639706,3.3520237595897706,3.383636932814343,27.55469109999268,19.756332550233203,0.0,55.85971428152058,-77.90905361850575,0.0
12.3,2.303740192468492,-1.2664918882530243,1.0,0.023409208544188077,-0.2387627564895657,0.35552534878728675,0.9033526893957406,-3.5809214507700897,-2.2725218556484754,0.0,1.2667208979526583,-1.7845048606367928,1.6683429860417528e-05,-6.425404170144745,10.124816870539275,0.0,-3.1948132178350575,-2.2678204791125367,-1.2842119945580266e-11,3.4225617355853792,3.399312651259377,3.352159222434444,3.382363597835234,28.627245269485368,18.167402283544757,0.0,51.36711979391517,-80.94162908801555,0.0
12.32,2.2308751885880005,-1.3098936822148792,1.0,0.03277646633621366,-0.22209674385079478,0.36616794492103205,0.9030613355346877,-3.703637132126953,-2.066500910843205,0.0,1.2020254789325557,-1.8287083362156178,1.6683429814455053e-05,-5.842893672127465,10.471787285267165,0.0,-3.2739510510464642,-2.151995756894043,1.6900239888095747e-11,3.4224681019522194,3.400488165621555,3.352348726199031,3.3810922133416303,29.608281004815296,16.52039265245574,0.0,46.71030977223638,-83.71544228113495,0.0
12.34,2.1556736499764013,-1.3491078773495557,1.0,0.04214019878997071,-0.20495722169006036,0.3760298722095213,0.9026728511089299,-3.814512656743335,-1.8538735697264408,0.0,1.1357890893654687,-1.8705674474406615,1.6683429857694554e-05,-5.241704028603184,10.785280445505132,0.0,-3.34889175015729,-2.0334122228528706,1.7613948494199505e-13,3.4223381905076375,3.4016425794425227,3.3525918436684607,3.3798245934958135,30.494662033054112,14.82056898169661,0.0,41.90417157142695,-86.22162559507174,0.0
12.36,2.078375988416097,-1.3840091098051714,1.0,0.05149939877052337,-0.18738073141181805,0.38509010505645247,0.9021872779026855,-3.913193566678748,-1.63531958059867,0.0,1.0680966428641017,-1.9100285318415489,1.6683429684628565e-05,-4.62375718261229,11.064294145037515,0.0,-3.4195392427963656,-1.912221898545674,-4.799893121854026e-12,3.4221719501963404,3.4027746303874644,3.352888045572299,3.3785625809583277,31.28355468288578,13.073365437190029,0.0,36.96406993365382,-88.45216701293567,0.0
12.38,1.9992293167844768,-1.4144858038392978,1.0,0.06085305963043495,-0.16940474603509947,0.3933293270754177,0.9016046681427494,-3.9993643889537323,-1.4115376386600875,0.0,0.999034919673905,-1.9470410011652126,1.6683429854492254e-05,-3.9910286482920134,11.307936405029109,0.0,-3.485802960455864,-1.7885801472674823,3.651592916931179e-13,3.421969344329602,3.4038831169974593,3.3532367023811456,3.3773080434062273,31.97243694357002,11.284367653566532,0.0,31.905797868765816,-90.39993571735423,0.0
12.4,1.9184866590588459,-1.440440528515414,1.0,0.07020017531803835,-0.15106759030116745,0.4007299722723721,0.9009250844928779,-4.072749644085322,-1.1832431523521456,0.0,0.9286924554235728,-1.9815574062304635,1.6683429810461503e-05,-3.3455411953559366,11.515428325592003,0.0,-3.547597954435011,-1.6626454751522912,3.1114520682162805e-11,3.421730351912588,3.404966898947153,3.353637086393025,3.376062869861671,32.55910652755768,9.459294877451002,0.0,26.74552616562567,-92.05870488698042,0.0
12.42,1.8364061414240735,-1.4617903091798654,1.0,0.07953974048564558,-0.13240835896528105,0.40727626249628,0.9001486000470471,-4.1331147267673956,-0.9511659562683228,0.0,0.8571594276235728,-2.013533497755214,1.6683429859895918e-05,-2.6893583825015464,11.686106575850612,0.0,-3.604845004936863,-1.5345793276097197,-2.8249971806282304e-13,3.4214549691107505,3.4060248970698526,3.3540883741073397,3.3748289668264935,33.04168791098369,7.603981683603288,0.0,21.499751695715492,-93.42317160301774,0.0
12.44,1.7532501670691025,-1.4784668927234967,1.0,0.08887075059768146,-0.11346683344682193,0.41295424107807466,0.8992752983215915,-4.1802666558802795,-0.7160479779462124,0.0,0.7845275400616163,-2.0429282830856295,1.6683429682055537e-05,-2.0245779604202823,11.819425514543871,0.0,-3.6574707224433567,-1.4045458827623314,-4.548878634880182e-12,3.4211432108434487,3.4070560931497664,3.354589648867006,3.373608254254211,33.418638329528505,5.724359322368549,0.0,16.185244674295152,-94.48897380211893,0.0
12.46,1.669284577310219,-1.490416965780013,1.0,0.09819220203872686,-0.09428339701543074,0.4177518025862343,0.8983052732462212,-4.214054691432072,-0.47864086599945355,0.0,0.7108899052393167,-2.0697040787453536,1.6683429859431012e-05,-1.353325165498566,11.914958934385737,0.0,-3.7054076419773208,-1.2727118405619464,3.571795637036246e-13,3.42079511249964,3.4080595294949863,3.3551399037707816,3.3724026613490268,33.68875271048127,3.826436758063637,0.0,10.818995047702801,-95.25270422146608,0.0
12.48,1.5847778017230385,-1.4976023251634625,1.0,0.1075030922214623,-0.07489894869401773,0.42165871863551974,0.8972386291539205,-4.234370816459274,-0.23970358717253085,0.0,0.6363409250045112,-2.093826558746147,1.6683429860078064e-05,-0.6777459256503091,11.972401424607122,0.0,-3.748594309405817,-1.1392462094867106,-4.727294944384397e-12,3.4204107317599473,3.4090343082951957,3.355738044829375,3.3712141222299183,33.851167525236335,1.916281458921083,0.0,5.418158178201125,-95.71192129144787,0.0
12.5,1.5000000000000016,-1.5,1.0,0.1168024196945086,-0.05535481606216906,0.42466665969386025,0.8960754807697232,-4.241150082346221,-4.6745197857439496e-15,0.0,0.5609761695300953,-2.115264798592757,1.668342985969122e-05,-1.3216893316157994e-14,11.99156934732357,0.0,-3.7869753603934964,-1.0043200894709337,-5.016820292524926e-13,3.4199901505130836,3.4099795907846606,3.3563828943606717,3.370044571456017,33.90536354990785,3.736988545078979e-14,0.0,1.0566086183792398e-13,-95.86515694111348,0.0
12.52,1.4152221982769648,-1.4976023251634627,1.0,0.12608918425013377,-0.03569266714589629,0.4267692128408863,0.894815953198376,-4.234370816459275,0.23970358717252152,0.0,0.48489225479512515,-2.1339913149275023,1.668342968922168e-05,0.6777459256502828,11.972401424607124,0.0,-3.820501591239045,-0.8681064529768356,-3.54230533794464e-12,3.4195334768593635,3.4108945962070956,3.3570731946049857,3.368895939442988,33.85116752523635,-1.9162814589210084,0.0,-5.418158178200914,-95.7119212914479,0.0
12.540000000000001,1.3307154226897737,-1.4904169657800121,1.0,0.13536238703183867,-0.01595442158153662,0.42796189544025537,0.8934601819108815,-4.214054691432069,0.4786408659994742,0.0,0.40818671872513657,-2.1499821007633324,1.6683429856514942e-05,1.3533251654986242,11.91495893438573,0.0,-3.849130022062036,-0.7307799228164491,3.497202527569243e-13,3.4190408471794957,3.411778600610693,3.357807611548439,3.367770147775804,33.68875271048125,-3.826436758063802,0.0,-10.818995047703266,-95.25270422146603,0.0
12.56,1.2467498329309006,-1.4784668927234972,1.0,0.1446210306417846,0.0038178387567665006,0.42824216469661747,0.8920083127299265,-4.180266655880281,0.7160479779462032,0.0,0.330957896150714,-2.163216656260261,1.6683429859189886e-05,2.0245779604202565,11.819425514543877,0.0,-3.8728239518249996,-0.5925165487281614,-4.790265406562355e-12,3.4185124282644104,3.41263093547047,3.3585847389337102,3.366669104445846,33.41863832952853,-5.7243593223684766,0.0,-16.185244674294946,-94.48897380211898,0.0
12.58,1.1635938585759296,-1.461790309179866,1.0,0.15386411924807694,0.023581959475491937,0.4276094230768468,0.8904605018141997,-4.133114726767397,0.9511659562683137,0.0,0.253304792744358,-2.17367801500568,1.6683429865268357e-05,2.68935838250152,11.686106575850616,0.0,-3.891553005433748,-0.45349358124329164,-5.10702591327572e-13,3.4179484194809926,3.413450986166455,3.359403102446875,3.365594699020112,33.041687910983704,-7.603981683603214,0.0,-21.499751695715286,-93.42317160301778,0.0
12.6,1.0815133409411575,-1.440440528515415,1.0,0.16309065869186717,0.0432958035347559,0.42606501958398,0.8888169156415934,-4.072749644085324,1.1832431523521365,0.0,0.17532695809747315,-2.181352765765002,1.6683429862204835e-05,3.3455411953559104,11.515428325592008,0.0,-3.905293172646074,-0.31388924484185843,-1.246919234532129e-11,3.417349054969975,3.4142381903177217,3.360261164056776,3.3645487977699617,32.559106527557695,-9.45929487745093,0.0,-26.745526165625463,-92.05870488698046,0.0
12.620000000000001,1.0007706832155163,-1.4144858038392956,1.0,0.17229965659428834,0.06291734108434756,0.4236122468811464,0.8870777309912998,-3.999364388953725,1.4115376386601068,0.0,0.09712435809977425,-2.1862310696744798,1.66834298520116e-05,3.991028648292068,11.30793640502909,0.0,-3.9140268388615644,-0.17388250924885718,-7.66504915095112e-12,3.4167146058497715,3.4149920359994526,3.3611573264932852,3.363533238771924,31.972436943569967,-11.284367653566687,0.0,-31.905797868766257,-90.39993571735407,0.0
12.64,0.9216240115839064,-1.3840091098051728,1.0,0.18149012246318572,0.08240473907122434,0.4202563342716215,0.8852431349247959,-3.9131935666787525,1.6353195805986616,0.0,0.018797246785275043,-2.1883066728545186,1.6683429863981192e-05,4.623757182612267,11.064294145037527,0.0,-3.9177428077068615,-0.033652860164279375,-5.18404763560909e-12,3.4160453824200423,3.415712059848149,3.3620899378440874,3.3625498270021548,31.28355468288581,-13.073365437189965,0.0,-36.96406993365363,-88.45216701293577,0.0
12.66,0.8443263500236018,-1.349107877349557,1.0,0.19066106779965764,0.10171645042745432,0.41600443654996844,0.8833133247657237,-3.8145126567433394,1.8538735697264324,0.0,-0.05955396219119333,-2.1875769144269395,1.6683429865722854e-05,5.24170402860316,10.785280445505144,0.0,-3.916436315402652,0.10661993126337421,-6.841749389252527e-13,3.4153417363395087,3.416397845080224,3.36305729625288,3.361600329441823,30.494662033054148,-14.820568981696539,0.0,-41.904171571426744,-86.22162559507186,0.0
12.68,0.7691248114120026,-1.3098936822148808,1.0,0.19981150620436913,0.12081130264841554,0.4108656187480408,0.8812885080786677,-3.703637132126958,2.0665009108431964,0.0,-0.13782882428208332,-2.1840427299261624,1.6683429858256604e-05,5.842893672127442,10.471787285267178,0.0,-3.910109036833752,0.2467560382281686,-4.163336342344337e-14,3.4146040627744263,3.417049019426498,3.3640576546930188,3.3606864702204913,29.608281004815332,-16.520392652455676,0.0,-46.710309772236194,-83.71544228113505,0.0
12.700000000000001,0.6962598075315015,-1.2664918882530205,1.0,0.20894045348365228,0.13964858557244542,0.4048508368083643,0.8791689026468283,-3.580921450770079,2.272521855648493,0.0,-0.2159269928149566,-2.1777086500999636,1.6683429863717514e-05,6.425404170144796,10.124816870539245,0.0,-3.898769083435277,0.3865758093447802,2.903927098785175e-12,3.413832802487289,3.4176652530146234,3.365089225808401,3.3598099258041203,28.627245269485282,-18.167402283544902,0.0,-51.36711979391559,-80.9416290880153,0.0
12.72,0.6259642804971368,-1.2190412466496416,1.0,0.21804692775535708,0.1581881381747643,0.39797291422610565,0.8769547364485997,-3.446757922407712,2.471277775828738,0.0,-0.2937483476346679,-2.1685827951010266,1.66834298584162e-05,6.987373294970958,9.745478430964637,0.0,-3.882430992797131,0.5258999985850554,1.497482693402219e-11,3.4130284438624385,3.4182462562013334,3.3661501867910593,3.358972320259602,27.55469109999266,-19.75633255023324,0.0,-55.85971428152068,-77.9090536185057,0.0
12.74,0.5584629580639502,-1.1676934523505358,1.0,0.2271299495544656,0.17639043419065945,0.3902465147094182,0.8746462476330465,-3.301575454394412,2.6621332686260635,0.0,-0.37119312345527833,-2.156676864077743,1.6683429952805973e-05,7.527004487633361,9.33498467351808,0.0,-3.861115709969992,0.664549995539554,1.88633830777718e-11,3.4121915248420076,3.418791777380957,3.3672386842863253,3.3581752206051445,26.394047344527948,-21.282103801697733,0.0,-60.173730860714116,-74.62741071246316,0.0
12.76,0.4939716351949206,-1.1126126591081094,1.0,0.23618854193843453,0.19421666638533852,0.38168811091647015,0.8722436844942927,-3.145838180530537,2.8444781881571304,0.0,-0.4481620377566271,-2.1420061201733476,1.6683429853045495e-05,8.042572601289763,8.894647905603314,0.0,-3.8348505606952688,0.8023480538145833,-3.209238430557093e-12,3.4113226347684145,3.41930160077693,3.368352839293025,3.357420132276065,25.14902446486009,-22.739838300157025,0.0,-64.2953780528338,-71.107191453379,0.0
12.780000000000001,0.432696484186069,-1.0539749546982706,1.0,0.24522173059227811,0.21162882929083085,0.37231594933578904,0.8697473054448119,-2.98004397727295,3.0177295959884427,0.0,-0.5245564180632003,-2.1245893709644252,1.668342985514798e-05,8.532429416350007,8.425875839737687,0.0,-3.8036692163202046,0.9391175193377066,3.936434511686571e-12,3.4104224161041143,3.4197755442424356,3.36949075205347,3.356708494714413,23.82360267436168,-24.124875814510766,0.0,-68.21147936486979,-67.35964962943513,0.0
12.8,0.3748333955543113,-0.9919677979854786,1.0,0.2542285439333563,0.22858980023351494,0.3621500113848116,0.8671573789876368,-2.804722872073941,3.1813336247320336,0.0,-0.6002783284392786,-2.1044489443444383,1.6683429849784215e-05,8.99500890966871,7.9301670932364825,0.0,-3.767611650680258,1.0746830565301568,1.3639089857520048e-11,3.4094915660282186,3.420213457074309,3.370650506905039,3.3560416771068664,22.422019213666132,-25.432788518630957,0.0,-71.90951541339047,-63.39676575627243,0.0
12.82,0.32056735179507223,-0.9267894196355022,1.0,0.2632080132158818,0.2450634184795452,0.3512119708095623,0.8644741836874777,-2.6204353489364776,3.3347672487041002,0.0,-0.6752306950411424,-2.081610659903299,1.6683429952868423e-05,9.428832260964583,7.409106397283259,0.0,-3.726724088740929,1.2088708734721454,1.8014756353323946e-11,3.4085308378808032,3.4206152178666263,3.3718301770802097,3.355420974286796,20.948754804633204,-26.659395146679095,0.0,-75.37766394775898,-59.2312087764806,0.0
12.84,0.27007183601182194,-0.8586481883918871,1.0,0.27215917263510864,0.2610145623294063,0.33952514747630386,0.8616980081407614,-2.4277705566031234,3.4775399559855984,0.0,-0.7493174305627854,-2.056103795823503,1.6683429722802456e-05,9.832512580460394,6.864359530703378,0.0,-3.681058947498117,1.3415089441918493,2.133015986061082e-12,3.407541042456973,3.4209807324086823,3.373027829428291,3.3548476028204886,19.40851932593113,-27.800774360193234,0.0,-78.6048376446815,-54.876295558260686,0.0
12.86,0.2235082773079653,-0.7877619449419487,1.0,0.2810810594312174,0.2764092239972642,0.32711445765365954,0.8588291509445911,-2.22734442510651,3.609195316539728,0.0,-0.8224435574197708,-2.0279610513530653,1.668342968212666e-05,10.204759342630709,6.297667994635914,0.0,-3.630674768703279,1.4724272295251417,1.7955081865750344e-11,3.406523049121634,3.4213099316505584,3.3742415290527523,3.3543226972894917,17.80623675602618,-28.853277284214393,0.0,-81.58071955326947,-50.34594832273116,0.0
12.88,0.18102553471416605,-0.7143573055019092,1.0,0.289972713992864,0.2912145821154565,0.31400636089120476,0.8558679206646288,-2.019797696702698,3.729312441373051,0.0,-0.8945153295058773,-1.9972185048775357,1.6683429868102895e-05,10.544382511882736,5.710843445128902,0.0,-3.5756361436823925,1.6014578952631808,1.3145040611561853e-11,3.4054777867428534,3.421602769741927,3.375469343843321,3.353847306786334,16.147029431716547,-29.81353917237434,0.0,-84.29579607729848,-45.65465013598099,0.0
12.9,0.14275942130097086,-0.6386689373476095,1.0,0.2988331799603908,0.3053990717095308,0.30022880360780574,0.8528146358019093,-1.8057938774825248,3.837507328075346,0.0,-0.9654403523756352,-1.9639155676743134,1.668342994316785e-05,10.850296346980654,5.105761901456875,0.0,-3.5160136308325485,1.7284355267515927,1.5586143486956416e-11,3.4044062444330607,3.4218592221629733,3.376709348874151,3.353422391644248,14.436201672536013,-30.67849016365193,0.0,-86.74138738922008,-40.81739860816184,0.0
12.92,0.10883226999800821,-0.5609388086067012,1.0,0.3076615043286923,0.3189324514946746,0.28581115950993674,0.8496696247585814,-1.586017116209001,3.9334340884369015,0.0,-1.0351277016898623,-1.928094933383565,1.668342973148995e-05,11.121522872051731,4.48435774867488,0.0,-3.4518836649092277,1.8531973414243286,1.1934897514720433e-13,3.403309472076502,3.4220792839568355,3.377959630676149,3.3530488204049482,12.679222823374921,-31.44536509641172,0.0,-88.90967517870236,-35.849657947628415,0.0
12.94,0.07935254250788537,-0.48141541471081983,1.0,0.31645673754971787,0.3317858683500284,0.27078416696704244,0.846433225802586,-1.3611700171623555,4.016786054218421,0.0,-1.1034880397820441,-1.8898025232823557,1.6683429686803475e-05,11.35719500307707,3.8486175535835545,0.0,-3.383328459174062,1.975583397299685,2.3007984406575588e-11,3.4021885806439935,3.422262968077128,3.379218291346616,3.352727367046698,10.881709769533336,-32.11171234834826,0.0,-90.7937276469836,-30.767309523415985,0.0
12.96,0.05441448256498571,-0.40035298398056385,1.0,0.32521793363460144,0.34393191883344953,0.25517986347742827,0.8431057870312733,-1.1319713939844824,4.0872967575386765,0.0,-1.1704337301833736,-1.8490874274072007,1.668342987515281e-05,11.556559319872399,3.2005737138739025,0.0,-3.310435899793074,2.095436798300665,1.4796497360691774e-11,3.401044742280201,3.4224103038569766,3.3804834524999547,3.3524587084773008,9.049408980100967,-32.67540167407721,0.0,-92.38752166713893,-25.586601094093233,0.0
12.98,0.03409781464771,-0.3180106648830824,1.0,0.33394415025540675,0.35534470760555165,0.23903151736443146,0.8396876663339631,-0.8991539717039074,4.14474078274558,0.0,-1.2358789499734848,-1.8060018416266235,1.6683429851782616e-05,11.718978474696769,2.5422979607559726,0.0,-3.233299433532699,2.2126038948381055,-1.8647583477360286e-11,3.3998791901623178,3.4225213356150612,3.3817532590255333,3.3522434223115196,7.188178137072548,-33.13463101531586,0.0,-93.68596203941233,-20.32409486530969,0.0
13.0,0.018467489107293567,-0.2346516975603467,1.0,0.34263444884648686,0.36599990263848975,0.22237355684845614,0.8361792313534503,-0.6634620442871633,4.1889344870474705,0.0,-1.299739799802471,-1.7606010007251962,1.6683429728658883e-05,11.843933229789535,1.8758947358413964,0.0,-3.1520179476650867,2.3269344812298254,8.909539772616881e-13,3.3986932181099774,3.4225961214039224,3.3830258826660153,3.3520819849345207,5.303967408924387,-33.487932261883344,0.0,-94.68489778006081,-14.996614542080891,0.0
13.02,0.007573474528050461,-0.150542572276828,1.0,0.35128789470542693,0.37587478709175975,0.20524149664612606,0.8325808594464633,-0.42564909520565386,4.219736587600695,0.0,-1.3619344114488316,-1.71294310759518,1.668342967617309e-05,11.931024117321366,1.2034944634547022,0.0,-3.0666956433266446,2.4382819881102247,2.4236168627567167e-11,3.397488179957554,3.4226347319063386,3.384299525388561,3.351974769861978,3.402800428522754,-33.734175945101505,0.0,-95.38113539163277,-9.621191545091357,0.0
13.040000000000001,0.0014505979828129956,-0.06595217747679766,1.0,0.3599035570935844,0.3849483077444301,0.1876718622530214,0.8288929376430756,-0.18647538862442198,4.237048613176715,0.0,-1.4223830527713368,-1.6630892586193886,1.6683429877456524e-05,11.97997271645291,0.5272467398800071,0.0,-2.977441901720912,2.5465036705695,1.4516166046973922e-11,3.396265488668195,3.4226372494922104,3.3855724225452146,3.351922046408815,1.4907550361725792,-33.87257484859316,0.0,-95.7724490722596,-4.215010562947585,0.0
13.06,0.0001184336942758879,0.018849059825028658,1.0,0.3684805093361905,0.39320111988053297,0.16970211207145378,0.8251158626050794,0.05329446108604609,4.240815218964734,0.0,-1.4810082299253449,-1.6111033653492624,1.668342986230198e-05,11.990622543418258,-0.15068653868245455,0.0,-2.8843711443056197,2.651460790630522,-1.6181500583911657e-11,3.3950266152039155,3.4226037674370535,3.3868428458049085,3.3519239786685553,-0.4260561506277061,-33.90268652493386,0.0,-95.8575878313209,1.2046453855458732,0.0
13.08,0.003581240458162105,0.1035900385716085,1.0,0.3770178289220261,0.4006156285319406,0.151370557549266,0.8212500405833197,0.2928939337454837,4.23102436350353,0.0,-1.5377347867073918,-1.557052072570176,1.668342974328607e-05,11.96293955178791,-0.8281380874822445,0.0,-2.787602685770074,2.753018795544504,2.4980018054066022e-12,3.3937730871296146,3.422534389308112,3.3881091058686414,3.3519806248080672,-2.3415052786129085,-33.8244147101121,0.0,-95.63627948873643,6.620450203468833,0.0
13.1,0.011827948028282576,0.18799985034645095,1.0,0.385514597602639,0.40717602599077646,0.1327162814999577,0.8172958873740024,0.5315570538519517,4.207707347176796,0.0,-1.5924900009047507,-1.5010046728657123,1.6683429858388443e-05,11.897012241311778,-1.5029421618106131,0.0,-2.6872605811810724,2.8510474901625837,1.34781075189494e-11,3.3925064869688555,3.4224292285189115,3.3893695549463327,3.352091936680333,-4.249468848883126,-33.63800963127562,0.0,-95.1092315450984,12.015090105578913,0.0
13.120000000000001,0.024832192507005413,0.27180864544070593,1.0,0.3939699014911132,0.41286832551139757,0.11377905477825058,0.8132538282739684,0.768520839328843,4.1709387121489385,0.0,-1.6452036775219994,-1.4430330177838677,1.6683429871100497e-05,11.79305137499434,-2.1729414806695395,0.0,-2.583473466854791,2.9454212039019323,4.105049633551516e-12,3.3912284502979295,3.4222884080597735,3.3906225889940473,3.3522577597626855,-6.143847293116758,-33.34406720678031,0.0,-94.27812891986281,17.371318968749826,0.0
13.14,0.04255240062798915,0.35474849553558696,1.0,0.4023828311603584,0.4176803911300865,0.09459925148876952,0.8091242980349541,1.0030277407019685,4.120836004061271,0.0,-1.695808238771004,-1.3832114257269261,1.6683429719666076e-05,11.651389305306486,-2.8359941233824646,0.0,-2.47637439573809,3.0360189515977964,-1.9317880628477724e-11,3.389940663592202,3.4221120604009974,3.3918666497064787,3.3524778334147562,-8.018584473277958,-32.94352714109898,0.0,-93.14562856483127,22.672013466095294,0.0
13.16,0.0649319226617544,0.43655425024240774,1.0,0.41075248174093093,0.42160196353888946,0.07521776290857381,0.8049077408168274,1.2343280629094535,4.0575593962503556,0.0,-1.7442388107042217,-1.3216165866764182,1.668342974148196e-05,11.472478911687919,-3.489980377100453,0.0,-2.36610066643137,3.1227245889837496,-5.634381849972669e-13,3.388644861812429,3.4219003275691633,3.3931002262730323,3.3527517914598097,-9.867687042484189,-32.437669920680335,0.0,-91.71535097014194,27.900227808532364,0.0
13.18,0.09189921351918695,0.5169643847617706,1.0,0.4190779530183529,0.4246246819584252,0.05567591030709579,0.8006046101398178,1.461682362001631,3.9813111776899186,0.0,-1.7904333063806988,-1.2583274638777107,1.668342987057314e-05,11.25689215273702,-4.13280951331149,0.0,-2.2527936475066124,3.2054269612800557,1.3200551762793111e-11,3.3873428257552494,3.42165336139489,3.394321856881192,3.3530791630831045,-11.685243605134849,-31.828112720362093,0.0,-89.99186858992564,33.03924791876887,0.0
13.200000000000001,0.12336806147402823,0.595721835952171,1.0,0.4273583495299428,0.42674210196303963,0.036015356849325,0.7962153688357353,1.684363809069328,3.8923351062932414,0.0,-1.8343325054603004,-1.1934251926107728,1.6683429873765032e-05,11.005318237716445,-4.762426471690249,0.0,-2.1365985960009715,3.2840200459064883,3.5638159090467525e-12,3.3860363791527015,3.421371323931979,3.3955301299792806,3.3534593740504737,-13.465443615051282,-31.116804233424975,0.0,-87.9806912246277,38.07264486453543,0.0
13.22,0.15923786377310423,0.6725748241350485,1.0,0.43559278066112217,0.42794970922029857,0.01627801877009119,0.7917404889981907,1.901660513842904,3.7909156296435955,0.0,-1.8758801301235328,-1.1269929761772273,1.6683429738262312e-05,10.71856142322034,-5.3768184299195925,0.0,-2.0176644715883763,3.3584030881429916,-6.494804694057166e-13,3.384727385545968,3.4210543880432582,3.3967236852894143,3.3538917482357933,-15.202595951209439,-30.30601844181598,0.0,-85.68824840672929,42.98432738023215,0.0
13.24,0.19939394825326495,0.7472776580092364,1.0,0.4437803607412141,0.42824492911553114,-0.003494023991222034,0.7871804519318175,2.1128778005342426,3.6773769756437726,0.0,-1.9150229172193414,-1.0591159792356275,1.6683429816394257e-05,10.397538442046454,-5.974021238482203,0.0,-1.8961437451411989,3.4284807306039333,1.8454682226831665e-11,3.383417744924501,3.4207027381443234,3.3979012145896386,3.3543755094559726,-16.891147111684578,-29.398347346455544,0.0,-83.12186884617516,47.75859330909546,0.0
13.26,0.24370793993678475,0.8195915201013994,1.0,0.4519202091386968,0.427627132240899,-0.023258617504962442,0.7825357481005063,2.317340428645543,3.5520821159920057,0.0,-1.9517106865436546,-0.9898812186204713,1.668342985444715e-05,10.043275572493357,-6.552125699849512,0.0,-1.7721922036354476,3.494163135247441,1.3322676295501878e-11,3.382109390157242,3.4203165711051926,3.399061462250165,3.3549097836018342,-18.5256989676397,-28.396692680870657,0.0,-80.28975700122328,52.3801798014176,0.0
13.280000000000001,0.2920381714333202,0.8892852302415933,1.0,0.460011450355928,0.4260976357372915,-0.04297362372325511,0.7778068770746489,2.5143947516456078,3.4154316057977763,0.0,-1.9858964051743786,-0.9193774517910303,1.668342984986748e-05,9.656905357451416,-7.109283671995117,0.0,-1.6459687501016118,3.5553660987367786,-2.2526425169644426e-11,3.3808042832085703,3.4198960972995427,3.400203225543711,3.35549360106261,-20.101026020603154,-27.304256634643156,0.0,-77.20096684961278,56.83431210834972,0.0
13.3,0.34423013583631645,0.9561359846230348,1.0,0.46805321412330486,0.42365970048618684,-0.06259701031816056,0.7729943474774096,2.7034108066121125,3.267862303047391,0.0,-2.0175362477624583,-0.8476950630443274,1.6683429711339404e-05,9.239662983777036,-7.6437139767190825,0.0,-1.5176352005727978,3.6120111600477123,2.225997164373439e-12,3.379504411169678,3.419441541797427,3.401325354720943,3.3561258994263845,-21.612092107862065,-26.12453161633153,0.0,-73.86537294390729,61.106750815288876,0.0
13.32,0.4001169806661602,1.019930068083629,1.0,0.4760446354928731,0.42031852415746174,-0.08208694029448702,0.7680986769300154,2.88378432816018,3.109845972012616,0.0,-2.046589652718187,-0.7749259476455903,1.668342982302784e-05,8.792882333523579,-8.153708093896858,0.0,-1.3873560756147096,3.6640257015707167,2.0722312754628547e-11,3.378211782094082,3.4189531456798155,3.402426752887465,3.3568055264530687,-23.054066502571803,-24.861289088589437,0.0,-70.2936388435362,65.18383736386511,0.0
13.34,0.45952004128078916,1.080463537331857,1.0,0.4839848549313528,0.4160812301279784,-0.10140186118610345,0.7631203919960861,3.0549386802180623,2.9418877750677157,0.0,-2.073019374206122,-0.701163394019056,1.668342985677862e-05,8.317991719654522,-8.637635623446327,0.0,-1.2552983903407977,3.7113430417493265,1.4035994588823542e-11,3.376928420679001,3.4184311674865344,3.4035063756476163,3.3575312433012825,-24.42233935710403,-23.518567511178638,0.0,-66.49718302446695,69.05253771697939,0.0
13.36,0.5222494120486781,1.1375428729330797,1.0,0.49187301841259207,0.41095685229456635,-0.1205005936456724,0.7580600281249951,3.2163266994749917,2.764524657735876,0.0,-2.096791529898661,-0.6265019641562166,1.6683429689745566e-05,7.81650931986978,-9.093949497553806,0.0,-1.121631439777504,3.753902520796659,-1.8846035843012032e-12,3.375656363780634,3.417875884766762,3.404563230564171,3.3583017280028695,-25.712536440268465,-22.100659430417146,0.0,-62.48814237547964,72.70048402731653,0.0
