# timestamp vx vy vz
315.578 -2.03684324684824 0.991541599169788 -0.00234793461426466
315.598 -2.00107377099474 1.07688054353272 -0.0029593958598835
315.618 -1.96066847719331 1.16207996583758 -0.00356113566184851
315.638 -1.915529768616 1.24682091381443 -0.00415444202211376
315.658 -1.86558406409179 1.33076974475695 -0.00473974177536417
315.678 -1.81078684794446 1.41358354787656 -0.0053135057912438
315.698 -1.75112312906872 1.49491063724376 -0.00586796762909025
315.718 -1.6866074409302 1.57439055178808 -0.00639112353795163
315.738 -1.61728398975629 1.65165445407507 -0.00686711087022649
315.758 -1.54322828463479 1.72632951685264 -0.00728037063184108
315.778 -1.46454876761263 1.79804330959744 -0.00761981003242525
315.798 -1.38138696188668 1.86642419729182 -0.00787918089895825
315.818 -1.29391747180369 1.9311013404238 -0.00805707967577796
315.838 -1.20234802569273 1.99170586112449 -0.00815666401286755
315.858 -1.10691994702124 2.04788367067921 -0.00818253523708811
315.878 -1.00790862555114 2.09930829703866 -0.00813762082341198
315.898 -0.905623560171152 2.14568205095632 -0.00802289098320624
315.918 -0.800408358896872 2.18673602598841 -0.007837358664252
315.938 -0.692639861820005 2.22223055971656 -0.00757832767541861
315.958 -0.582718493550567 2.2519603071967 -0.00724412205833467
315.978 -0.471058615659061 2.27575931440804 -0.00683681545903556
315.998 -0.358087649625782 2.29350147947562 -0.00636247925265745
316.018 -0.244246076840779 2.30510055267038 -0.00583118254344978
316.038 -0.129986345139637 2.31051028570257 -0.00525677386311016
316.058 -0.0157608406965196 2.30972607394935 -0.00465447985269646
316.078 0.0979901400827092 2.30278659868247 -0.00403850394451514
316.098 0.210839484024771 2.2897739763617 -0.00342180806047485
316.118 0.322373261188981 2.27081375863478 -0.00281611261209025
316.138 0.432191140277752 2.24607431015097 -0.00223184257921335
316.158 0.539910958152459 2.21575996450923 -0.00167753437615205
316.178 0.645173289349278 2.1801041802065 -0.0011592427177714
316.198 0.747641861489703 2.13936891845118 -0.000680486698234395
316.218 0.847003555280557 2.09384464316313 -0.000242249791004567
316.238 0.942969042739372 2.04384939997517 0.000156873383370981
316.258 1.03527980767351 1.9897186852497 0.00051906261156728
316.278 1.12371516615933 1.93179531509537 0.00084565764180336
316.298 1.2080929047675 1.87042850436852 0.0011370114160511
316.318 1.28826928056308 1.80597386667326 0.00139249007003006
316.338 1.36413863068897 1.73879270354622 0.00161058759357794
316.358 1.43562907778462 1.66924418548958 0.00179018709465998
316.378 1.50269823540471 1.59767753300401 0.00193182206337703
316.398 1.56533281760266 1.52443130577354 0.00203779103233984
316.418 1.62354863893061 1.44983340266552 0.00211215757665606
316.438 1.67739002679881 1.37420072203725 0.00216060427082931
316.458 1.72692335742828 1.297835425109 0.00218882621455901
316.478 1.77223059180353 1.22102119933694 0.00220092455853237
316.498 1.81340868803194 1.14402291871984 0.00219926046133065
316.518 1.85056960134371 1.06708664379898 0.00218445508941323
316.538 1.88383992768503 0.9904395788055 0.00215548300673843
316.558 1.9133569832428 0.914289600280388 0.00211069946052805
316.578 1.93926488396934 0.83882478569447 0.0020488676670168
316.598 1.96171418917549 0.764213370595708 0.00196925220108035
316.618 1.98086190153069 0.690603748609185 0.00187161899622096
316.638 1.99687110506386 0.618124705885974 0.00175623441630458
316.658 2.00990698317392 0.546888000040591 0.00162385504456571
316.678 2.02013283664027 0.476990939088452 0.00147571747260858
316.698 2.02770972162367 0.40851661589474 0.0013135373721454
316.718 2.03279644966634 0.341533908174395 0.00113950949498642
316.738 2.03554946825901 0.276097719380004 0.000956252909548131
316.758 2.03612154707934 0.212251628468493 0.000766208602414871
316.778 2.0346604642303 0.150030539667832 0.000571037079887982
316.798 2.03130888680728 0.0894609233649201 0.000371563604502273
316.818 2.02620437089811 0.03056081610557 0.000167778195015122
316.838 2.01947937863799 -0.0266600364052466 -4.11150116089746e-05
316.858 2.01126146581387 -0.0821986063009131 -0.000256154778446357
316.878 2.00167346946879 -0.136057010550666 -0.000478079786847448
316.898 1.99083352495687 -0.188242367959364 -0.000707279274472894
316.918 1.97885506594325 -0.238766799167495 -0.000943793035283191
316.938 1.96584678436653 -0.287647305468059 -0.00118727424739114
316.958 1.9519121900248 -0.334904435792386 -0.00143658057939456
316.978 1.93714917016179 -0.38056095369593 -0.00168936529670726
316.998 1.92164994942917 -0.424641716175165 -0.00194204008941151
317.018 1.90550108988665 -0.467173673667589 -0.00218977507225493
317.038 1.88878361228791 -0.508185784192431 -0.00242662815660529
317.058 1.8715743302268 -0.547708068898541 -0.00264696814197327
317.078 1.85394718428355 -0.585770667612261 -0.00284689780752212
317.098 1.83597336331073 -0.622403752978144 -0.0030243832840228
317.118 1.81772130443331 -0.657637530458952 -0.00317925405386732
317.138 1.7992566430581 -0.691502231419214 -0.00331311191407573
317.158 1.78064166297814 -0.724028037044291 -0.00342832956958473
317.178 1.76193474647707 -0.755245002259456 -0.00352704922652822
317.198 1.74319032433858 -0.785183048813436 -0.00361109155525127
317.218 1.72445887584646 -0.813871965278423 -0.0036819556903207
317.238 1.70578703413678 -0.8413414295864 -0.00374081646058096
317.258 1.68721874507193 -0.867621256928788 -0.00378849391983166
317.278 1.66879642611477 -0.892741647656097 -0.00382542287750113
317.298 1.65056107168078 -0.916733209814252 -0.00385165012870248
317.318 1.63255225313806 -0.939626959144603 -0.0038668344542433
317.338 1.61480807220667 -0.961454266084516 -0.00387027106022616
317.358 1.59736464835101 -0.982246272773998 -0.00386116041378916
317.378 1.5802556061723 -1.00203331006232 -0.00383887707882277
317.398 1.56351202880784 -1.0208448445086 -0.00380299415558025
317.418 1.54716245793102 -1.03870947838183 -0.00375328328069008
317.438 1.5312329551015 -1.05565496122186 -0.00368973062531231
317.458 1.5157477766169 -1.07170831701043 -0.00361271287498836
317.478 1.50073004836454 -1.08689597134216 -0.00352317320948933
317.498 1.48620182717157 -1.10124376298559 -0.00342263730097925
317.518 1.47218410080501 -1.11477694388315 -0.0033132133140209
317.538 1.45869677732023 -1.12752018648218 -0.00319752917606033
317.558 1.44575856789481 -1.13949766437591 -0.00307804255281245
317.578 1.43338686966242 -1.15073313294442 -0.00295635082364076
317.598 1.42159775506127 -1.16124993668566 -0.00283312835204413
317.618 1.41040597183417 -1.17107100921546 -0.00270812648566343
317.638 1.3998249620243 -1.18021883586503 -0.00258026037499223
317.658 1.38986707092883 -1.18871504225377 -0.00244856397926497
317.678 1.38054375605253 -1.196579982862 -0.00231314507233893
317.698 1.37186560610357 -1.20383270362857 -0.00217527206141371
317.718 1.36384234099351 -1.21049094195076 -0.00203737398702708
317.738 1.35648282571738 -1.21657113640681 -0.0019029153519002
317.758 1.34979522303428 -1.22208853370266 -0.00177501923816569
317.778 1.34378714614805 -1.22705729561882 -0.0016550904246034
317.798 1.33846567258733 -1.23149050873277 -0.00154269021547421
317.818 1.33383734420554 -1.23540018441901 -0.00143553644053124
317.838 1.3299081721596 -1.23879723963106 -0.00132964230069227
317.858 1.32668369167566 -1.2416912855043 -0.0012208436705488
317.878 1.32416901681485 -1.24409041595872 -0.00110632640087682
317.898 1.32236884545198 -1.24600118848103 -0.000984765164311702
317.918 1.32128745927551 -1.2474286241246 -0.000856323455358909
317.938 1.32092872548855 -1.24837620760607 -0.000722593573137442
317.958 1.32129611551909 -1.24884588836758 -0.000585936431703927
317.978 1.32239272373028 -1.24883808163895 -0.000448821370359655
317.998 1.32422126912141 -1.24835166853428 -0.000313766136404242
318.018 1.32678409532788 -1.24738399605195 -0.000183336885143659
318.038 1.33008317759697 -1.24593086912611 -6.01229676367242e-05
